	product_id	category_id
87373	1026449	13495
87374	648270	13187
87375	445057	13066
87376	698582	14235
87377	569989	2752
87378	809706	13912
87379	748940	2744
87381	187232	13571
87382	234371	13786
87383	946054	14541
87384	925257	12884
87385	495166	2804
87386	415047	12652
87387	1090689	11937
87389	187108	12604
87390	310352	12524
87391	1145483	2777
87392	760385	12222
87394	502360	11937
87395	689124	14922
87396	1044333	14924
87397	450213	14922
87398	154125	12709
87399	774398	12841
87401	656738	13366
87402	542769	12381
87403	857350	13178
87404	619000	12374
87405	1116414	14391
87406	804603	12907
87407	411901	13755
87408	624169	11717
87409	694378	14225
87410	1947046	12701
87411	504840	12667
87412	838588	11937
87413	1749922	14065
87414	1377720	12469
87415	286382	14003
87416	545677	12171
87417	949690	14502
87418	286037	12548
87419	1196344	14922
87421	1105497	2760
87422	324217	13651
87423	605354	13358
87424	485419	12352
87425	548130	12049
87426	1186867	12514
87427	236855	12100
87428	644776	14688
87429	1861845	13571
87430	975955	2753
87431	739950	14241
87432	1565355	13253
87433	335415	13684
87434	1067686	12171
87435	263296	11937
87436	320707	13802
87437	226612	13407
87438	562090	2755
87439	194387	12301
87440	263010	2748
87441	922437	12741
87443	1146209	12604
87444	636011	12481
87446	192307	11937
87447	714511	13178
87448	937268	13407
87449	1751227	12301
87450	491158	12604
87451	131886	13651
87452	823892	13571
87453	42035	12049
87454	123986	12980
87455	667787	13954
87456	1698602	13199
87457	323252	14922
87458	756295	15033
87459	526130	11956
87460	353373	13407
87461	540056	12964
87463	799584	14674
87464	416699	13571
87466	937752	12301
87467	1448876	12548
87468	978335	12381
87470	778109	2804
87471	758170	12863
87472	637987	12171
87473	386684	12262
87474	649593	13948
87475	1701485	12709
87476	1145669	12747
87477	1980418	14030
87478	1181390	12082
87479	898690	15037
87480	384747	11757
87481	1915611	2748
87482	574728	13220
87483	877459	12630
87485	131266	12649
87486	1401863	15058
87487	796582	13220
87488	933667	13407
87489	552817	13679
87490	730146	12415
87491	684642	13027
87492	234844	12352
87493	463021	2769
87494	294773	13954
87495	282519	11937
87496	547395	12980
87497	309513	11937
87498	1531449	2765
87499	248445	2755
87500	1013308	11575
87501	595354	12142
87502	956448	12781
87503	208613	13651
87505	1159448	13956
87506	911808	14689
87507	394948	14922
87508	1041427	2747
87509	339645	13571
87510	207032	12317
87511	415214	13069
87512	636985	2804
87513	1474188	14933
87514	1109460	2804
87515	127990	13651
87516	1213682	13143
87517	814102	13362
87518	219784	11937
87519	891736	14922
87520	343621	13954
87521	714473	12172
87522	887165	11790
87523	240188	13143
87524	886870	12730
87526	1525333	12718
87528	871813	13407
87529	877195	12863
87530	1929370	14049
87531	1548746	2744
87532	1324324	14876
87534	548577	12604
87535	424911	12100
87537	1980410	14030
87538	983978	14938
87539	203651	14190
87540	701536	11931
87541	576637	13554
87542	672518	14927
87543	1360553	12171
87544	236449	14922
87545	565875	12415
87546	701823	12171
87547	1434899	14922
87548	657591	12265
87549	617677	11602
87550	756166	2777
87553	729289	12479
87554	334189	13651
87555	824369	13901
87556	47844	14614
87557	401777	14732
87558	555957	2769
87559	1947643	12268
87560	622140	11937
87561	445360	11573
87562	822184	13495
87563	139367	12171
87564	969750	12301
87565	1506088	14503
87566	1387777	15037
87567	298963	12640
87568	1541376	12630
87569	536438	12517
87570	1670907	12630
87571	1261174	12683
87572	741717	13253
87573	1987537	14689
87574	411128	11581
87575	1508134	13581
87577	994762	12980
87578	814158	13520
87579	716969	13027
87580	611855	13371
87581	1186575	11757
87582	814010	13362
87583	1687786	14241
87584	1062732	2771
87585	1638160	12604
87586	1748332	13727
87587	1508185	11674
87588	1422303	12301
87589	153196	12407
87590	1160573	2744
87591	74256	12781
87592	980494	13651
87593	480981	12171
87594	522245	13199
87595	410395	13066
87596	239569	14923
87597	261304	13571
87598	1036464	14265
87599	1120281	13407
87600	572164	12381
87601	734112	2769
87602	438993	13178
87603	1970797	13651
87604	463288	14221
87605	672079	14922
87606	583280	12640
87607	5720	14867
87608	1088386	12415
87609	1057728	13795
87610	351071	14969
87611	583057	13571
87613	344367	12539
87614	888727	2755
87615	384358	11757
87616	132097	14922
87618	1444793	14242
87619	986120	12883
87620	481470	13651
87621	1887373	12493
87622	2002481	13495
87623	1405990	2827
87625	341081	11937
87626	471910	12630
87627	1608789	14242
87628	459461	12171
87629	429145	14922
87630	1105399	13143
87631	216269	11937
87632	1734678	11937
87633	827634	12640
87635	1200872	14922
87636	463532	13424
87637	1531834	14279
87638	479203	11575
87640	1925621	2824
87642	590861	12611
87643	858454	2737
87645	928847	14265
87646	924618	2605
87648	459191	12171
87649	1823449	13651
87650	367677	11937
87651	1652571	2744
87652	158527	11735
87654	1594105	12524
87655	1365852	13069
87656	293068	12553
87657	552881	12834
87658	14695	11899
87659	1901884	12980
87660	1624901	12604
87661	304566	11937
87662	254094	13370
87663	1614638	14237
87665	1845106	13511
87666	1077322	14233
87668	1016828	13495
87669	2003193	2803
87670	181861	11937
87671	825847	11575
87672	529276	2599
87673	1051713	11937
87675	1464806	11937
87676	773400	13904
87677	1105563	13423
87678	1312921	13066
87679	537634	12282
87680	2023338	11937
87681	205898	11937
87683	665466	14103
87684	142359	12841
87685	70396	13024
87686	1184659	11881
87687	214644	11967
87688	1460455	13083
87689	1206059	13424
87690	1091259	12690
87691	922798	13263
87693	978338	11937
87694	1199496	12539
87695	2005732	11937
87696	265141	2829
87697	804335	2755
87698	892595	12519
87699	824256	12428
87700	66616	12265
87701	778739	12210
87702	1583789	12282
87703	1161908	13178
87704	190179	13205
87706	1645382	12604
87707	1470873	11956
87708	914369	11581
87709	1204068	12657
87710	786381	13171
87711	1717292	14242
87712	1562032	12640
87713	1493147	2803
87714	337199	12171
87715	503050	13918
87716	291620	13956
87717	327278	12646
87718	2037156	12630
87719	1757062	11937
87720	1242170	11937
87721	709504	11937
87722	234949	14922
87723	1029623	13381
87724	1975674	13547
87725	1776512	2728
87726	626055	13143
87730	1577319	11937
87731	419331	14922
87732	1457629	2763
87734	598385	14970
87735	1272238	13253
87736	1276040	13616
87737	1120048	13143
87738	926440	12456
87739	148859	12084
87740	979485	12604
87741	272195	11937
87742	1219857	13253
87743	2072732	14922
87744	1881865	2763
87745	1641536	13674
87746	732238	12171
87747	1555067	14242
87748	812223	14237
87749	741422	11937
87750	154911	12186
87751	1252550	13205
87754	965519	11889
87755	617136	12834
87757	1867619	13983
87758	968118	12612
87759	457942	13253
87760	1273493	11956
87761	1050643	2743
87762	235183	11937
87763	409603	12210
87764	406815	13745
87765	1696865	11956
87766	343492	13143
87767	1948879	2599
87768	772719	11956
87769	1342453	11937
87770	68161	11602
87771	519903	11937
87772	1374763	11956
87773	751290	13362
87774	1119882	11602
87776	630493	11937
87777	1631286	11939
87779	1954322	12197
87780	1630628	11956
87781	612624	11937
87782	1869855	12250
87783	413597	11937
87784	557265	13143
87785	1737529	13083
87786	1985944	13083
87787	477276	14225
87788	1030324	12282
87789	828566	13714
87790	1805007	14241
87791	474170	12640
87792	1781221	13370
87793	1630880	11956
87794	2022373	12690
87795	743333	11937
87796	271605	12980
87797	1270919	13263
87798	386615	15036
87799	1994706	11937
87800	285665	14233
87801	1108426	11774
87802	1901914	11937
87803	2049339	12604
87804	974469	2769
87805	1561957	12640
87807	1968827	11757
87808	795183	11937
87809	1942177	12604
87810	497643	12755
87811	1851788	11937
87812	499939	12272
87813	1772916	14158
87814	2047969	11937
87815	17678	11956
87816	287094	11575
87817	991702	13571
87818	1095772	13537
87819	1535497	12834
87820	1378061	14676
87821	1151893	11937
87822	1243453	13648
87823	557063	14235
87825	1151800	2763
87826	1372310	2775
87827	889713	13253
87828	957517	14274
87829	1927161	12652
87830	1668215	11937
87831	1406704	12267
87832	289467	12604
87833	607572	11937
87835	1160725	12481
87837	288445	11575
87838	926372	12612
87839	1148196	12171
87840	1052407	13171
87841	300154	14030
87842	1329683	14018
87843	1320665	14922
87844	306482	12100
87845	881162	11937
87846	2077106	13954
87849	683739	13982
87850	1347602	12741
87851	525583	14037
87852	802263	13429
87853	1193964	11937
87855	2012129	11937
87856	232839	12657
87857	1541954	11937
87858	1490088	13511
87859	1044000	14922
87860	525157	14186
87861	1108505	12282
87862	28045	12665
87863	1486316	2825
87864	458588	13781
87866	1397985	12683
87867	1616271	14551
87868	1714611	11937
87869	1620499	13024
87870	522864	11937
87871	822507	14929
87872	511791	11575
87873	212769	11956
87874	927253	13770
87875	779948	12604
87876	786094	12553
87877	958737	12171
87878	1090619	12943
87879	19339	11937
87880	1251562	13171
87881	1487538	2735
87882	978378	11937
87883	318299	11937
87884	1277223	13033
87885	149493	13775
87886	799998	11937
87887	1092749	14274
87888	1892769	12980
87889	1917208	13678
87890	496846	11937
87891	1188537	11937
87892	1775305	13509
87893	1655350	14242
87894	119467	12100
87895	1115643	11825
87896	379208	14922
87897	1585431	12250
87898	541251	11937
87899	541821	11937
87900	1552417	11901
87901	505087	2763
87902	349021	14262
87904	1265932	13094
87905	1181096	14924
87907	146962	14014
87909	1313600	2742
87910	305639	12604
87911	296533	14233
87912	2004560	13381
87913	207626	11937
87915	1198807	13511
87916	2048730	12272
87917	930959	12683
87918	1853004	13890
87919	1501398	13028
87920	1961278	12171
87922	1359775	13069
87923	1364841	14922
87924	452919	13451
87925	792037	12909
87926	905435	12282
87927	1323630	2743
87928	1475139	11937
87929	1218565	12100
87930	982904	13509
87931	861008	12588
87932	681736	15058
87933	1700130	12622
87934	1816148	11937
87935	1228667	2602
87936	666140	14191
87937	1266979	12273
87938	376688	12834
87939	1642082	14050
87941	1551752	13358
87942	1524883	12197
87943	1067082	11937
87944	1098137	13905
87945	1839081	12045
87946	1194241	11937
87947	2023102	14923
87948	826296	12640
87949	1273597	12282
87950	1620029	12658
87951	323568	12657
87952	171664	13143
87953	639145	11937
87954	993643	11937
87955	561607	14262
87956	198634	13429
87957	1108825	11956
87958	1408235	13799
87960	217747	12883
87962	963461	13152
87963	699073	2605
87964	191819	13342
87965	1906064	12062
87966	1438713	14390
87967	706977	14922
87969	1575251	14922
87970	721019	12980
87971	450485	11937
87973	528665	14111
87975	680872	14278
87976	1037259	11937
87977	1118139	14368
87978	360430	11937
87979	629302	14014
87980	1109049	12282
87981	1913718	14934
87983	1237780	12197
87984	370721	13187
87985	239424	13143
87986	1430340	14922
87988	343563	14922
87989	838009	14242
87991	1026264	11956
87992	1322185	11956
87993	355124	2754
87994	1936025	12690
87995	148004	13324
87996	405809	12171
87997	24775	12622
87998	316553	14927
87999	113895	13143
88000	608453	14241
88001	316354	11937
88002	662095	12514
88003	361942	13511
88004	2008101	14233
88005	1182989	11937
88006	212097	12171
88007	108934	12869
88008	1145165	13143
88009	652458	11937
88010	693970	11508
88011	1995267	14874
88012	663187	12250
88013	1449443	12044
88014	603598	11937
88015	223555	11937
88016	30454	13684
88017	368857	13495
88018	272067	13095
88019	240876	11956
88020	897042	10309
88021	1819321	13148
88022	456296	13027
88023	889762	13143
88024	218629	13537
88025	776888	14927
88026	1967111	13358
88027	947001	14265
88028	216240	2803
88029	1290369	12683
88030	364311	13143
88031	546246	13831
88032	1688313	13322
88033	1856679	2833
88034	797784	12604
88035	1300514	13253
88036	338551	13143
88037	538549	12834
88038	618430	13932
88039	2096518	13358
88040	2089807	11937
88041	825592	13152
88042	1921388	12164
88043	75979	13377
88044	803726	12514
88045	1546224	11956
88046	803541	14036
88047	308249	12004
88048	1084864	13954
88049	1108964	12282
88050	1717446	12272
88051	2017121	14938
88052	385733	14037
88053	680839	14237
88054	857880	2755
88055	286827	11937
88056	1179141	2827
88057	591982	12250
88058	434798	13253
88059	791947	14099
88060	388455	12482
88061	579166	11937
88062	1623671	11757
88063	822514	13672
88064	61068	13515
88065	1265772	12604
88066	348478	14742
88067	278747	11939
88068	824481	13869
88069	27595	13776
88070	1251789	2840
88071	364894	13143
88072	624434	12493
88073	1015026	13381
88074	1932966	12226
88075	1622163	12171
88076	1350229	11937
88078	1696371	12913
88079	1855043	12128
88080	1558217	12045
88081	1447164	14003
88082	825658	13152
88083	432414	11937
88084	756143	12282
88085	380132	12210
88086	1476565	2825
88087	1401896	13143
88088	261951	14614
88089	777265	13983
88090	1170696	14274
88091	1642446	14050
88092	1077371	14233
88093	188131	11937
88094	1196272	12548
88095	247141	13094
88096	1107330	12301
88097	370543	13187
88098	1429661	15033
88099	480489	11937
88100	677249	11937
88101	489953	14233
88102	989919	11937
88103	1405474	13148
88104	1658727	11573
88105	1715084	13873
88106	865910	13083
88108	1543585	14279
88109	1987803	13495
88110	397482	12604
88111	1035953	14922
88112	578447	11937
88113	1262433	13904
88114	1023926	11624
88115	195024	2778
88118	459812	12246
88119	387233	13143
88120	1038753	2602
88122	279200	13307
88123	1323277	13954
88124	653033	13187
88125	1630821	2838
88126	692595	14233
88127	701617	14221
88128	1631737	13100
88129	1401632	2744
88130	1749875	14019
88131	1668734	13451
88132	339670	11937
88133	738285	11937
88134	89876	14237
88136	254694	2769
88137	1425595	12255
88138	1699084	15025
88141	1282342	13352
88143	1484813	14391
88144	406161	12596
88145	1100833	2605
88147	825687	13152
88148	1333691	11581
88149	862415	14221
88150	804763	2739
88152	550487	12157
88153	1184797	14095
88154	1672031	12834
88155	345762	13083
88156	1967665	13678
88157	1095812	13094
88158	773998	11735
88159	1380577	13227
88160	413074	13220
88161	988853	13571
88162	101350	14245
88164	1100404	2740
88165	1080279	12914
88166	1272034	14050
88167	990086	13253
88168	613588	14278
88169	1562516	13143
88170	902790	14688
88171	1262052	12282
88172	1791870	13143
88173	384277	12210
88175	1166807	2602
88176	1117976	12683
88177	373415	12210
88178	1892832	12743
88180	867985	14922
88181	295771	13511
88182	914759	2731
88183	1618976	13373
88184	2025623	12980
88185	1073702	11847
88187	777534	13273
88188	223320	14225
88189	843523	12640
88190	800636	11937
88191	1363133	12238
88192	821157	13678
88193	493301	14241
88194	298549	14922
88195	574379	13954
88196	339129	13033
88197	601908	13427
88198	1898238	12301
88199	806716	13869
88200	802199	12088
88201	847558	11937
88202	715069	12493
88203	435102	14037
88204	1559946	14237
88205	816855	13672
88206	1973174	14242
88207	1768096	14875
88208	1834472	13105
88209	881696	13205
88210	1267077	2881
88211	1442023	13674
88212	654925	13187
88213	1919202	12171
88214	295812	13799
88215	1766491	13376
88216	1198859	12768
88217	305835	12381
88218	315040	12834
88219	1109011	12282
88221	250946	14190
88222	568294	13983
88223	339514	13033
88224	766021	11762
88225	541788	2748
88228	1746300	12049
88229	1642634	12250
88230	1369983	14242
88231	480472	11674
88232	480021	11937
88233	784586	13024
88234	244392	2769
88235	1478793	13554
88236	2005355	12657
88237	596810	12250
88238	1554969	12834
88239	1160098	11937
88240	917819	12604
88241	1834105	12683
88242	547516	13918
88243	2053715	12444
88244	333057	2766
88245	564521	11956
88246	233843	13253
88247	1265849	13199
88248	730292	11587
88249	793539	14873
88250	1186661	13253
88251	786440	12548
88252	1182471	13273
88254	743923	12328
88255	1900998	13786
88256	1496478	12076
88257	1802047	12524
88258	386984	14216
88259	503431	13493
88260	1436001	12690
88261	419842	13545
88262	1828319	12604
88263	1947899	13409
88264	1381204	12456
88265	1265926	13094
88266	2045165	13704
88267	1750005	12197
88268	948130	13954
88269	1517277	11937
88270	902057	14037
88271	666462	11937
88272	388802	14922
88273	1001836	2747
88274	586139	14922
88275	1997884	13799
88276	1076778	13651
88277	1902494	13983
88278	115094	13143
88279	1757450	13682
88280	2037965	11694
88281	1188329	12197
88282	396701	13253
88283	1519454	11937
88284	102318	13143
88285	785471	11846
88286	1583778	12282
88287	1721716	2741
88288	1900618	11937
88289	19199	13143
88290	1555139	12548
88291	125595	12222
88293	896530	13299
88294	1108539	12834
88295	597169	12553
88296	604500	2769
88297	488511	2771
88298	736054	13429
88299	1147283	14274
88300	282810	13948
88301	1998315	13381
88302	261352	14922
88303	1736867	12210
88304	1574487	14686
88305	1059414	13651
88306	456049	13554
88307	307541	13083
88308	1026056	11937
88309	1368251	12478
88310	1902366	13033
88311	852743	13651
88313	1672698	14922
88314	701418	13509
88315	726044	12524
88316	202043	13429
88317	1963633	13651
88318	2026578	13954
88319	1872262	11636
88320	949808	12171
88321	220806	12400
88322	1964221	13918
88323	408095	12604
88325	781551	11975
88326	931908	12164
88327	176032	13358
88328	1615482	14172
88330	281748	12282
88332	1660119	12604
88333	523838	13358
88334	289371	11774
88335	2044149	13954
88336	710647	11937
88337	2034651	11757
88338	283620	13094
88339	494306	12834
88340	779843	11735
88341	660819	2778
88342	681784	11937
88343	515986	12237
88344	1961408	11934
88346	255654	11956
88347	17704	11956
88348	202011	11861
88349	1179094	11757
88350	2018963	2775
88351	922250	2754
88352	1538225	2740
88353	553618	14541
88354	992103	12755
88355	452518	11937
88356	323421	14233
88358	554146	13433
88359	570016	13143
88361	1895684	13381
88362	1420020	12514
88363	1488939	12657
88364	833919	13028
88365	757668	13533
88366	2030265	12980
88367	1371770	14225
88368	1745387	13028
88369	1147907	14050
88370	569629	13429
88371	686325	2803
88372	1553074	2742
88373	1210330	11581
88374	1133084	12980
88375	1925028	12520
88376	1052623	14265
88377	485837	12282
88378	1614787	12282
88379	147260	11937
88380	760572	11805
88381	1324808	12657
88382	414193	13143
88383	479208	12640
88384	206576	13674
88385	1415166	12869
88386	1359468	12210
88387	584491	14922
88389	633622	11937
88390	405941	12272
88391	1232219	14279
88392	943975	11645
88393	262388	13220
88394	1847431	12980
88395	213684	12834
88396	1106039	14597
88397	2002069	2742
88398	1919045	13263
88399	1041261	12282
88400	102137	14989
88402	313336	11937
88403	452133	12265
88404	404093	12909
88405	1166404	14680
88406	395321	11937
88407	1176528	11937
88408	1271520	13220
88409	1229502	12077
88410	365363	13024
88411	1495151	14541
88412	1912114	14067
88413	1166777	14233
88414	295279	14241
88415	593352	13571
88416	634341	12252
88417	609871	12282
88418	1339669	13205
88419	248562	14233
88421	141828	13143
88422	1896802	11573
88423	1077772	11648
88425	550063	12186
88426	1659603	12863
88427	1502036	13887
88429	1261539	13554
88430	670480	13095
88431	716384	13358
88432	1738109	2754
88433	1421487	13509
88434	1615479	11602
88435	282504	12157
88437	484929	2803
88438	1527139	2744
88439	379327	11018
88440	78632	11587
88441	1642080	14242
88442	351532	12630
88443	563993	12604
88444	1578894	12268
88445	413419	14111
88446	780500	11735
88447	363195	13674
88448	1333970	13028
88449	1659256	12250
88450	561757	2771
88451	428725	11937
88452	1965250	13253
88453	2017954	12611
88454	789996	13714
88455	903914	11937
88456	310709	11937
88457	767067	12755
88459	180546	14924
88461	812418	11937
88463	328636	14242
88464	1189622	12400
88466	82838	11937
88467	1272218	13253
88468	1630907	12272
88469	1190575	14922
88470	224681	12171
88471	1383301	2759
88472	1195206	14940
88473	153559	11937
88474	1325225	12142
88475	446982	11937
88476	1780308	12640
88478	229036	14237
88479	1271322	12548
88480	1761750	13651
88481	1161082	12630
88482	1642415	13745
88484	1799667	12841
88485	311254	13143
88486	652255	11937
88487	1119613	14922
88488	899342	14191
88489	1151525	12024
88490	881940	2756
88491	1105666	13178
88492	1167308	12049
88493	823401	12604
88494	548474	14551
88498	1083575	12415
88499	1000366	2747
88500	689500	12282
88501	1560946	12082
88502	144143	14235
88503	78246	12828
88504	466433	12604
88505	1419427	14922
88506	1497476	11757
88507	1212284	11658
88508	255160	11937
88510	488361	12980
88511	1100646	11764
88512	1432078	14674
88513	1964686	10868
88514	354900	12272
88515	1231978	14279
88516	108484	12197
88517	429208	12493
88519	122483	13227
88520	1152795	11956
88522	604688	12171
88523	522630	11602
88524	299842	13901
88525	296133	14686
88526	32719	14241
88527	1009638	14225
88528	773331	13069
88529	1332284	2755
88530	1337348	13381
88531	1926764	12652
88532	1587635	14014
88533	1983567	11637
88534	1173426	12197
88535	1266020	14099
88536	544660	13429
88537	716369	13358
88538	916515	12980
88539	311571	14874
88540	1626268	12841
88541	1353933	13799
88543	433618	2803
88544	855772	14099
88545	1468395	13148
88546	775893	13389
88547	1107978	13982
88548	1089217	11937
88549	1349574	12709
88550	463920	12272
88551	1892358	13755
88552	1147243	14938
88553	1293672	11937
88554	1642644	11621
88555	1295983	12909
88556	1646339	11762
88557	739799	2599
88558	896744	13381
88559	1266952	12604
88560	1280323	12529
88561	958201	15049
88562	454473	11956
88563	692200	14037
88564	204900	11825
88565	986848	11937
88566	189805	11937
88567	1099660	13594
88568	1942893	13954
88569	52529	12045
88570	497111	12690
88571	1248079	10309
88572	301132	11937
88574	563386	12265
88575	687134	13799
88576	1258934	14037
88577	730251	12601
88578	1632645	2754
88579	285674	14233
88580	1861827	12171
88581	271786	13083
88582	1566456	14014
88583	1941448	12282
88584	1543597	14279
88585	90769	11937
88587	1714620	12088
88588	367903	12327
88589	1190390	12548
88590	343518	2838
88591	635886	12128
88592	1262833	12282
88593	413845	11937
88595	214448	14688
88596	779376	14233
88597	751962	14030
88598	787972	11735
88599	77180	12514
88600	134033	13799
88601	1409970	11897
88603	243338	12100
88604	258190	14171
88606	107088	11937
88608	932361	13948
88609	698191	11937
88610	1523378	13253
88611	1834417	12282
88612	1017029	2761
88613	326096	11937
88614	755425	11937
88615	218662	12883
88616	388476	13533
88617	597122	12908
88618	1192870	12834
88619	1605205	2858
88620	785964	14233
88621	195646	14922
88622	1028392	12638
88623	409166	13672
88624	369711	11743
88625	898361	12301
88626	254065	13253
88627	1092611	12171
88628	1117532	13833
88630	223019	11825
88631	811109	11937
88632	129376	12171
88633	1487571	12731
88634	908194	2756
88635	550287	13594
88637	297553	12265
88639	1702409	12422
88640	1158779	11774
88641	1283072	14099
88642	1616278	14551
88643	535060	2791
88644	389195	2741
88645	621473	13324
88646	667510	14541
88647	2038186	12755
88648	1609440	13407
88649	1124648	13143
88650	1489570	13571
88651	43952	12980
88652	316830	14242
88653	1597444	2763
88654	531096	11838
88655	1736018	11937
88656	252402	14500
88657	458229	2827
88658	262512	11937
88659	1846017	12980
88660	817686	13169
88661	1252598	12686
88662	172256	14233
88663	553746	2890
88665	899347	14242
88666	649535	13648
88667	1370113	11937
88668	803659	13152
88669	448569	2740
88670	331639	13407
88671	271266	12514
88672	214152	13260
88673	1216153	14549
88674	1980100	12222
88675	1932372	14225
88676	1916971	13956
88677	243421	12381
88678	580876	13651
88680	1768480	11937
88681	1748819	13324
88682	2011264	11937
88683	510041	13297
88684	1158394	12690
88686	457968	11937
88687	463578	14242
88688	1269960	14233
88689	419353	14611
88690	312808	11937
88691	252855	14233
88692	582646	12980
88693	899049	12741
88694	1856948	11581
88695	1229546	13215
88696	776957	11805
88697	2006782	11658
88698	290146	14233
88699	1940502	14615
88700	362350	14014
88701	147050	14242
88702	313458	12755
88703	1878997	13072
88704	1282445	12834
88705	897432	12834
88706	1943884	2744
88707	1104181	12863
88708	387819	12282
88710	527537	11937
88711	1952621	14279
88713	176993	14158
88714	1185900	14233
88716	899451	11774
88717	1147097	14938
88719	298552	14922
88720	679221	12250
88721	1681619	14242
88722	384766	14922
88724	1122447	2760
88725	1502964	14868
88726	891843	12175
88727	381210	11937
88728	1160336	11937
88729	191621	14278
88731	903259	14205
88732	536972	2824
88733	1798569	12690
88734	1801560	12788
88735	1137392	13066
88736	1019558	11937
88738	1654146	15068
88739	1684596	14242
88740	1641935	15027
88742	481418	12250
88743	526699	14241
88744	828540	12611
88745	1414197	13799
88746	694268	11937
88747	2036405	11956
88748	572394	2765
88749	404361	2755
88750	676004	2744
88751	667166	14241
88752	1159653	11805
88753	929317	14274
88754	1819601	14541
88755	1038499	15054
88756	530914	13672
88757	457975	11937
88758	1250964	13745
88759	1295216	2755
88760	363975	14873
88761	493310	11861
88762	618484	12128
88763	649768	12422
88764	375019	12604
88766	910359	13495
88767	510034	13297
88768	1521836	14241
88769	330801	13684
88770	735913	12285
88772	1948102	13215
88773	1181056	12460
88774	887709	13745
88775	393759	12272
88776	1971948	13833
88777	564120	12337
88778	1088699	13495
88779	1209328	14279
88781	867313	12667
88782	892633	13358
88784	377505	15054
88785	955531	12630
88786	301649	11937
88787	824282	14274
88788	1234149	11937
88789	442895	11937
88790	783432	13799
88791	170425	13571
88792	257546	2775
88793	923142	14676
88794	546894	2775
88795	1561698	12082
88796	1747350	11956
88797	174387	2842
88798	328835	12175
88799	1010933	13220
88800	1945326	11937
88801	404962	14930
88802	581988	14242
88803	358361	14233
88804	1150525	13954
88805	567723	12713
88806	683769	11956
88807	428822	11937
88808	1558976	14171
88809	1162592	2778
88810	625955	11937
88811	340058	2837
88812	229141	11937
88813	909236	13714
88814	704296	2778
88815	1213247	14922
88816	853634	13381
88817	364255	12171
88818	1329	12171
88819	1834294	15034
88820	486119	12604
88821	1477434	13665
88822	1822252	12128
88823	1150906	14680
88824	1753486	13322
88825	1232953	2602
88826	1216823	14687
88827	883104	14274
88828	396407	13094
88829	207933	13253
88831	400680	13178
88832	713134	12690
88833	607314	11937
88834	83101	11956
88835	1718254	2600
88836	966669	14541
88837	414949	12422
88838	280507	13358
88839	386814	13799
88840	1750969	11581
88841	624680	12909
88842	377038	12773
88843	1266456	13745
88844	1484288	14221
88845	828977	13799
88846	1224437	2775
88847	686389	11805
88848	347407	11937
88849	1276046	13700
88850	1800321	2737
88851	362076	11937
88852	1526047	13674
88853	685189	12082
88854	1090043	14938
88855	655029	13795
88856	1538028	14681
88857	280385	12400
88858	1309843	14003
88859	379303	11508
88860	734777	12604
88861	1728793	12721
88862	726061	12524
88863	715195	13799
88864	1226073	12609
88865	1130648	14390
88866	1588148	13299
88867	1198226	14225
88868	677149	13745
88869	310613	11937
88870	662084	14685
88871	327259	13427
88872	524003	11937
88874	1547999	14030
88875	1235800	13651
88876	1316070	13407
88877	961490	12604
88878	883341	2864
88879	791958	13094
88880	786067	13439
88881	685223	12731
88882	1534302	12686
88883	104491	2775
88884	1749766	12176
88885	641588	13451
88886	696424	14969
88887	625448	12415
88888	476647	13918
88889	335712	12909
88890	1203638	13571
88891	1166819	14233
88892	1053580	12415
88893	684305	13509
88894	453516	13148
88895	599107	14278
88896	355171	13237
88897	610154	13027
88898	1186499	13554
88899	227660	13143
88901	1044625	12952
88902	143814	12514
88904	1812102	14241
88905	559573	13143
88906	975338	13143
88907	714297	13667
88908	399678	13674
88910	23115	12482
88911	1087671	12980
88912	740515	14550
88913	1237590	13537
88914	1352562	13381
88915	175890	13651
88916	2003924	12435
88917	1858131	12674
88918	511169	10309
88919	1598708	13143
88920	1383726	12309
88921	683558	13803
88922	1459470	13143
88923	529333	14111
88924	1352889	12914
88926	251056	12222
88927	135420	12514
88928	130814	12171
88929	1125651	14922
88930	350224	11937
88931	786616	2803
88932	750200	13651
88933	607567	11508
88934	389583	13241
88935	1083868	2758
88936	351383	12282
88937	1400770	13799
88938	508078	13429
88939	1456062	12909
88940	1618048	13420
88941	740526	11778
88943	1930477	13381
88944	1042149	12415
88945	303205	13253
88946	1084212	14922
88947	1181239	2742
88948	1176497	13616
88949	1339982	12164
88950	305041	13651
88951	1359713	12667
88952	1611553	13381
88953	799635	13143
88954	888226	14685
88955	1941675	14922
88956	1109277	12222
88957	324752	14235
88958	688663	13171
88959	1279813	11828
88960	990427	12690
88962	99992	11937
88963	227647	12049
88964	1705145	14685
88965	1841748	13616
88966	615848	12268
88967	1267746	12980
88968	326386	12171
88969	1713	13674
88970	2018103	12422
88971	881587	14683
88972	1272744	12731
88973	455267	12357
88975	1051788	12980
88976	425761	13253
88977	1929080	13299
88978	1130404	13178
88979	24181	12841
88980	652468	12775
88981	550968	2769
88982	314609	12171
88983	307676	14927
88984	596340	11560
88985	270171	12514
88986	1979530	12515
88987	158438	13803
88988	832251	12869
88989	1275664	13511
88990	903034	14541
88991	1772827	13083
88992	1457230	13781
88993	1302875	13178
88994	846640	15055
88995	1614596	11602
88997	578759	11542
88998	1346274	13182
88999	571941	13745
89000	232741	13143
89001	213047	12176
